p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,1.0,1.0,-3033527.0,-3909538.0,6492.0,8675.0,-3503.0,2981.0,-20269.0,721.0,49,49.57978343963623,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033520.0,-3909549.0,6486.0,8683.0,-3511.0,2993.0,-20277.0,730.0,49,49.353962659835815,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033525.0,-3909530.0,6489.0,8675.0,-3512.0,2996.0,-20277.0,731.0,49,48.83230113983154,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033524.0,-3909533.0,6489.0,8675.0,-3511.0,2991.0,-20280.0,728.0,49,50.29164505004883,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033527.0,-3909537.0,6488.0,8678.0,-3513.0,2992.0,-20282.0,729.0,49,50.68266797065735,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033518.0,-3909547.0,6490.0,8673.0,-3508.0,2992.0,-20272.0,718.0,49,49.69135570526123,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033524.0,-3909537.0,6488.0,8678.0,-3504.0,2988.0,-20275.0,729.0,49,50.00828266143799,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033523.0,-3909530.0,6486.0,8683.0,-3517.0,2995.0,-20280.0,728.0,49,51.183621883392334,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033521.0,-3909533.0,6490.0,8673.0,-3510.0,2990.0,-20276.0,723.0,49,50.80923843383789,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033530.0,-3909544.0,6488.0,8677.0,-3511.0,2994.0,-20273.0,726.0,49,50.58870840072632,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033524.0,-3909540.0,6488.0,8678.0,-3505.0,2986.0,-20275.0,724.0,49,49.33426785469055,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033530.0,-3909546.0,6486.0,8681.0,-3511.0,2997.0,-20279.0,732.0,49,49.25223231315613,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033525.0,-3909547.0,6490.0,8673.0,-3513.0,2996.0,-20279.0,729.0,49,50.13149571418762,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033524.0,-3909532.0,6491.0,8671.0,-3518.0,2999.0,-20282.0,730.0,49,48.651087284088135,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033518.0,-3909541.0,6486.0,8682.0,-3503.0,2981.0,-20272.0,716.0,49,48.902864933013916,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033530.0,-3909540.0,6488.0,8679.0,-3510.0,2988.0,-20276.0,727.0,49,50.96512269973755,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
-3033526,-3909539,-3033526,-3909539,6491,8669,-3503,2981,-20265,710,-3033526.0,-3909539.0,-3033531.0,-3909540.0,6487.0,8680.0,-3508.0,2986.0,-20270.0,717.0,49,50.28593134880066,0,0,0,0,0,0,142,-36,304,142,-36,305,142,-36,303
