p0x,p0y,p1x,p1y,p2x,p2y,p3x,p3y,p4x,p4y,l0x,l0y,l1x,l1y,l2x,l2y,l3x,l3y,l4x,l4y,iteration,execution_time,gps0_lon,gps0_lat,gps0_alt,gps1_lon,gps1_lat,gps1_alt,gps2_lon,gps2_lat,gps2_alt,gps3_lon,gps3_lat,gps3_alt,gps4_lon,gps4_lat,gps4_alt
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-9.64655591258,13.7058277153,96937.3834376,84924.8984162,82865.6095401,105945.209728,75150.2818095,49501.8958913,49,62.79664325714111,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-10.3148893089,17.616633949,96935.3929898,84924.6289336,82860.2746622,105945.918231,75143.5808557,49502.5278188,49,60.303852558135986,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-3.0,-2.0,96939.6635674,84926.7761682,82859.6166573,105951.106416,75136.2090133,49511.2559773,49,53.23188614845276,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-18.0054233919,21.9896098467,96938.7925163,84925.0790711,82858.0825986,105949.460943,75148.3335746,49502.0057397,49,62.29588317871094,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-8.24285296495,10.1904396234,96939.8085249,84926.3198865,82859.9808011,105943.271001,75149.3084028,49500.1366796,49,60.27577042579651,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-10.7121091362,16.2935041477,96937.4418281,84925.5448709,82856.4460443,105947.069513,75144.2854586,49504.3910129,49,64.58127331733704,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,7.0,-5.0,96940.1852069,84926.0557528,82865.9381417,105946.1782,75146.2095265,49503.690961,49,51.03384470939636,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-8.0,-2.0,96940.1963161,84926.324537,82856.2085444,105947.047949,75149.5873054,49506.5880772,49,52.95609641075134,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,6.29395274455,-4.89435476803,96938.1658585,84925.7254517,82862.1603038,105950.053163,75142.7623515,49506.6344612,49,53.76462411880493,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-5.36878792459,11.5162411172,96938.4505883,84927.2760421,82858.037203,105944.68391,75142.8554548,49505.790534,49,63.00535464286804,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-13.8074277318,15.4253935356,96940.4746325,84925.9141674,82862.6058136,105947.858036,75141.2732015,49505.8183804,49,62.91388177871704,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-12.828439962,17.408067968,96939.0522873,84926.0954492,82858.0657272,105947.470461,75147.5357566,49506.2516035,49,64.29025292396545,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-7.78408480297,10.5971775108,96938.6894394,84925.9485608,82856.8350444,105949.319171,75149.7609744,49503.4309761,49,60.86863899230957,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-4.0,-4.0,96940.9052335,84926.9422651,82861.7086818,105945.27053,75155.2303133,49495.1705499,49,53.28860402107239,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
-3033526.90248,-3909539.39455,2.0,2.0,96933.6056432,84923.5794734,82860.0649791,105942.633879,75141.1814831,49505.8602261,-3033526.90248,-3909539.39455,-4.0,-7.0,96939.9437543,84925.6212376,82861.2952903,105942.805984,75152.9508221,49499.4660943,49,53.246994733810425,0.0,0.0,0.0,2.0,2.0,2.0,143.1362385,-35.84156328,63.2729524,143.3707744,-35.96631476,64.82851725,142.7455498,-36.040458,67.94230849
