system_id,m_epoch,r_acc_x,r_acc_y,r_acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,q_w,q_i,q_j,q_k,roll,pitch,yaw
1,1626620814141,1.20799,-9.73907,-0.686346,-0.0306994,-0.00461042,-0.00263453,-1.15613,-1.08958,-1.0588,0.26515,-0.36581,0.631987,-0.629659,-93.8406,-7.2113,-126.618
1,1626620814342,1.2564,-9.76965,-0.659979,0.0167832,0.00982285,0.00242442,-1.15859,-1.08955,-1.05903,0.264752,-0.36555,0.631739,-0.630227,-93.7825,-7.25301,-126.68
1,1626620814542,1.19057,-9.80122,-0.641075,0.0136867,0.00235885,-0.0311986,-1.15641,-1.08673,-1.05146,0.264341,-0.36554,0.631896,-0.630248,-93.8048,-7.27826,-126.714
1,1626620814742,1.26068,-9.77359,-0.62921,0.00456125,0.00829548,-0.00427365,-1.16191,-1.09895,-1.05204,0.264056,-0.36574,0.632176,-0.62997,-93.8629,-7.29341,-126.716
1,1626620814943,1.26327,-9.80561,-0.648398,-0.00559241,0.0149131,0.00785739,-1.16375,-1.09179,-1.05707,0.263897,-0.365771,0.632739,-0.629453,-93.9478,-7.26825,-126.723
1,1626620815143,1.23489,-9.77674,-0.701914,-0.013943,-0.00671148,-0.000137091,-1.14596,-1.07977,-1.05534,0.263853,-0.36591,0.633008,-0.62912,-93.999,-7.25938,-126.711
1,1626620815344,1.23429,-9.74489,-0.749022,-0.0164554,0.00247806,0.00635982,-1.14851,-1.08738,-1.06052,0.263298,-0.366033,0.633355,-0.628932,-94.0605,-7.2904,-126.743
1,1626620815544,1.24387,-9.7811,-0.681103,0.0217095,0.0246525,-0.0258371,-1.15612,-1.09218,-1.06126,0.263529,-0.365771,0.63287,-0.629476,-93.9671,-7.2922,-126.753
1,1626620815744,1.26937,-9.77194,-0.673791,0.0170887,-0.00648052,0.00946224,-1.16397,-1.0993,-1.05958,0.263889,-0.365403,0.632508,-0.629902,-93.8828,-7.26812,-126.762
1,1626620815945,1.21508,-9.7545,-0.672011,0.0240281,-0.00417531,0.010699,-1.1593,-1.10171,-1.0567,0.264071,-0.365092,0.63243,-0.630085,-93.8448,-7.24231,-126.779
1,1626620816145,1.20406,-9.74829,-0.673872,0.000219047,0.0219539,0.00799894,-1.15932,-1.09912,-1.05424,0.264298,-0.364959,0.632445,-0.630052,-93.8355,-7.21412,-126.773
1,1626620816345,1.25394,-9.77927,-0.653442,-0.00306368,0.0116631,0.00471175,-1.14924,-1.09695,-1.05573,0.264088,-0.364859,0.632618,-0.630024,-93.8525,-7.21571,-126.799
1,1626620816546,1.22253,-9.78881,-0.696018,-0.00077486,0.00135005,-0.0163838,-1.15637,-1.0945,-1.05884,0.263843,-0.364968,0.632686,-0.629995,-93.8718,-7.2383,-126.809
1,1626620816746,1.25374,-9.79079,-0.648835,0.0120878,-0.00595301,-0.00622571,-1.15907,-1.09679,-1.05666,0.263842,-0.364936,0.632546,-0.630155,-93.8487,-7.24706,-126.813
1,1626620816947,1.25842,-9.78757,-0.608156,-0.020726,-0.00119507,-0.0176653,-1.15639,-1.08932,-1.05392,0.263396,-0.365189,0.632967,-0.629772,-93.9319,-7.26904,-126.822
1,1626620817147,1.25063,-9.75857,-0.676767,-0.00687838,0.00871569,-0.0043869,-1.15413,-1.10205,-1.06112,0.263261,-0.365376,0.633273,-0.629411,-93.9927,-7.26805,-126.813
1,1626620817347,1.22325,-9.75125,-0.730329,-0.0300914,0.00422746,0.00421703,-1.15648,-1.09696,-1.05886,0.262817,-0.365526,0.633982,-0.628796,-94.1095,-7.26393,-126.83
1,1626620817548,1.22685,-9.76801,-0.733613,0.00816882,0.00138134,-0.0040412,-1.15119,-1.09485,-1.06325,0.262342,-0.365736,0.634363,-0.628488,-94.1833,-7.28935,-126.847
1,1626620817748,1.26571,-9.78241,-0.688773,0.00695884,0.0104278,-0.000302494,-1.15165,-1.10469,-1.06334,0.26262,-0.365296,0.633872,-0.629124,-94.0738,-7.2788,-126.871
1,1626620817948,1.26896,-9.76126,-0.698985,0.0135109,0.00651479,0.0100926,-1.15881,-1.09706,-1.06153,0.262891,-0.365112,0.63357,-0.629421,-94.0138,-7.26727,-126.869
1,1626620818149,1.29305,-9.75699,-0.656006,0.00646561,0.00355244,0.00697821,-1.15685,-1.10175,-1.05647,0.263408,-0.364931,0.632811,-0.630073,-93.8872,-7.26685,-126.848
1,1626620818349,1.21804,-9.77783,-0.69318,0.00892729,0.0139326,-0.0123352,-1.15181,-1.09937,-1.05599,0.263356,-0.364745,0.632991,-0.630022,-93.8977,-7.24957,-126.87
1,1626620818550,1.23504,-9.76554,-0.639182,-0.00314116,0.00947267,-0.00699311,-1.15638,-1.09191,-1.05638,0.263336,-0.364617,0.632853,-0.630243,-93.8667,-7.25521,-126.886
1,1626620818750,1.20311,-9.81054,-0.690563,0.00691861,0.00243932,0.00121146,-1.15171,-1.09432,-1.05351,0.263191,-0.364517,0.633226,-0.629986,-93.9128,-7.2363,-126.906
1,1626620818951,1.31183,-9.77772,-0.715839,0.0104994,-0.00170469,-0.00766665,-1.14902,-1.08944,-1.05323,0.263301,-0.364445,0.632985,-0.630224,-93.8715,-7.24043,-126.905
1,1626620819151,1.22977,-9.73368,-0.696107,0.0192747,-0.00585616,-0.00923276,-1.15159,-1.09186,-1.05348,0.263752,-0.364285,0.633084,-0.630029,-93.872,-7.18455,-126.882
1,1626620819351,1.24129,-9.77606,-0.639619,-0.00890792,-0.0070855,-0.00549853,-1.14841,-1.08232,-1.05803,0.263652,-0.364473,0.632961,-0.630085,-93.8701,-7.21166,-126.873
1,1626620819552,1.17447,-9.74327,-0.653916,-0.00794083,0.00325292,-0.0034973,-1.15417,-1.09428,-1.05374,0.262944,-0.364338,0.63346,-0.629958,-93.9319,-7.23306,-126.943
1,1626620819752,1.24733,-9.74409,-0.692117,-0.0345126,0.0192821,-0.000482798,-1.15145,-1.09458,-1.05838,0.262721,-0.364668,0.633654,-0.629664,-93.9886,-7.25513,-126.927
1,1626620819952,1.25748,-9.79507,-0.75498,-0.0121996,-0.00658035,-0.00383556,-1.15145,-1.09458,-1.05838,0.262176,-0.365006,0.634485,-0.628859,-94.1392,-7.26046,-126.933
1,1626620820153,1.23368,-9.73597,-0.70987,-0.00245571,0.00712276,0.00135601,-1.14899,-1.09462,-1.05815,0.261936,-0.365079,0.634902,-0.628496,-94.2066,-7.25545,-126.943
1,1626620820353,1.24222,-9.75064,-0.736831,-0.0141904,-0.0128463,-0.00961721,-1.14907,-1.10486,-1.06555,0.261402,-0.365412,0.635367,-0.628054,-94.3035,-7.28618,-126.952
1,1626620820554,1.24886,-9.76881,-0.737686,0.00808835,0.0089258,-0.024581,-1.15341,-1.08989,-1.06344,0.261101,-0.365408,0.635478,-0.628069,-94.3198,-7.30524,-126.977
1,1626620820754,1.27951,-9.74738,-0.680736,0.0145495,0.00932068,0.00780225,-1.15392,-1.09195,-1.05615,0.261419,-0.365124,0.634609,-0.62898,-94.168,-7.32597,-126.985
1,1626620820955,1.25945,-9.78718,-0.700944,0.00191927,0.00420809,0.0087142,-1.15414,-1.09946,-1.05866,0.261931,-0.364716,0.634454,-0.62916,-94.1102,-7.27107,-126.984
1,1626620821155,1.23561,-9.78437,-0.7134,0.0270426,0.0219256,-0.00636578,-1.15565,-1.08234,-1.06116,0.262287,-0.364455,0.634179,-0.62944,-94.0476,-7.24617,-126.982
1,1626620821355,1.25176,-9.758,-0.690631,0.00146627,0.0253022,-0.0135392,-1.16141,-1.09429,-1.05687,0.262458,-0.364307,0.633864,-0.629771,-93.9889,-7.24626,-126.984
1,1626620821556,1.21324,-9.77453,-0.684947,0.0111252,0.00279695,-0.0184879,-1.15871,-1.092,-1.05905,0.261895,-0.364246,0.634185,-0.629718,-94.0311,-7.27114,-127.036
1,1626620821756,1.22251,-9.74052,-0.669486,-0.0124633,0.00543743,-0.00688732,-1.15648,-1.09696,-1.05886,0.262101,-0.364295,0.634009,-0.629781,-94.0094,-7.26759,-127.015
1,1626620821957,1.23513,-9.75232,-0.697312,-0.00328422,-0.00208318,0.00561178,-1.15393,-1.08936,-1.05369,0.262094,-0.364298,0.634127,-0.629664,-94.0268,-7.25983,-127.014
1,1626620822157,1.2618,-9.76138,-0.675191,-0.00612289,0.00337958,-0.00719279,-1.16117,-1.09196,-1.05928,0.262257,-0.364095,0.634002,-0.629839,-93.9912,-7.24431,-127.022
1,1626620822357,1.18661,-9.78031,-0.711457,-0.0170544,0.0146985,-0.00610799,-1.15884,-1.09187,-1.05661,0.261918,-0.364175,0.634397,-0.629536,-94.0561,-7.25014,-127.04
1,1626620822558,1.25158,-9.78336,-0.698674,0.00259578,0.000695884,-0.0295565,-1.1517,-1.09691,-1.05596,0.261383,-0.364511,0.634703,-0.629255,-94.1298,-7.29278,-127.049
1,1626620822759,1.26403,-9.77693,-0.729111,-0.00910908,-0.0097841,-0.00159144,-1.15143,-1.09717,-1.06084,0.260927,-0.36473,0.635381,-0.628634,-94.248,-7.29554,-127.06
1,1626620822959,1.2306,-9.73567,-0.776106,-0.0100076,-0.0234544,0.00112504,-1.15832,-1.0924,-1.06636,0.260381,-0.365134,0.635956,-0.628043,-94.3672,-7.32276,-127.062
1,1626620823160,1.2439,-9.81564,-0.783377,0.0306457,0.00757724,-0.00900626,-1.1614,-1.09688,-1.05933,0.260413,-0.365055,0.63636,-0.627667,-94.4197,-7.28664,-127.064
1,1626620823360,1.21525,-9.79216,-0.708855,0.0101775,0.00416637,0.00686795,-1.1608,-1.08718,-1.06167,0.26069,-0.36476,0.635587,-0.628507,-94.2809,-7.30355,-127.076
1,1626620823561,1.23416,-9.78381,-0.729579,0.00685751,0.0171006,-0.00898093,-1.1463,-1.08974,-1.05787,0.260892,-0.364475,0.635602,-0.628572,-94.2589,-7.27032,-127.088
1,1626620823761,1.25241,-9.75805,-0.687787,0.00256151,-0.0113517,0.0136629,-1.15133,-1.09212,-1.05836,0.261298,-0.364316,0.634916,-0.629189,-94.1444,-7.27563,-127.074
1,1626620823961,1.21888,-9.73462,-0.706007,0.00488311,0.00156015,-0.01771,-1.16067,-1.08731,-1.06411,0.261334,-0.364239,0.635035,-0.629098,-94.1554,-7.26001,-127.078
1,1626620824162,1.21927,-9.75432,-0.702811,0.0193462,-0.016135,-0.00825673,-1.15652,-1.08919,-1.05148,0.261122,-0.363851,0.635111,-0.629335,-94.1337,-7.25501,-127.135
1,1626620824362,1.24587,-9.77572,-0.707101,-0.00729561,0.00769645,0.00800341,-1.15098,-1.08474,-1.05829,0.261205,-0.363905,0.635173,-0.629206,-94.1473,-7.24559,-127.122
1,1626620824563,1.23375,-9.74758,-0.686659,-0.000700355,-0.014469,-0.00552386,-1.15687,-1.09657,-1.05155,0.261197,-0.364101,0.635203,-0.629066,-94.1683,-7.25355,-127.102
1,1626620824763,1.23488,-9.76963,-0.682907,0.00712723,-0.0133738,-0.0146374,-1.16387,-1.09425,-1.0571,0.26128,-0.3643,0.63505,-0.629071,-94.1627,-7.2668,-127.076
1,1626620824963,1.23152,-9.79844,-0.68368,0.00885427,-0.0037089,0.00358075,-1.15838,-1.07944,-1.05406,0.261352,-0.36416,0.635128,-0.629044,-94.1621,-7.24779,-127.084
1,1626620825164,1.23089,-9.74849,-0.692215,-0.0251114,0.00818819,-0.00989735,-1.15345,-1.08211,-1.05606,0.261069,-0.364306,0.63528,-0.628923,-94.197,-7.2695,-127.092
1,1626620825364,1.24848,-9.73156,-0.704704,0.00967532,0.0110552,-0.027065,-1.15833,-1.08981,-1.0639,0.260587,-0.364519,0.635815,-0.628459,-94.2939,-7.28475,-127.107
1,1626620825565,1.20893,-9.7657,-0.736366,-0.00417829,0.000660121,-0.00562817,-1.15553,-1.07988,-1.06114,0.26027,-0.36465,0.636336,-0.627985,-94.3819,-7.28194,-127.117
1,1626620825765,1.22454,-9.74168,-0.72925,-0.00826716,0.0057131,-0.000813603,-1.16534,-1.0849,-1.06698,0.259854,-0.365264,0.636738,-0.627394,-94.4934,-7.32003,-127.087
1,1626620825965,1.22416,-9.77223,-0.754116,-0.0106037,-0.00623614,-0.00395775,-1.15343,-1.0873,-1.06098,0.259959,-0.365232,0.636758,-0.627348,-94.4936,-7.30742,-127.082
1,1626620826166,1.27039,-9.77065,-0.735587,0.00914335,-0.00463277,-0.00704974,-1.16304,-1.07963,-1.0594,0.260652,-0.364813,0.636222,-0.627848,-94.3786,-7.26333,-127.069
1,1626620826366,1.26061,-9.78974,-0.655161,-0.0002563,0.0120208,-0.0159308,-1.15639,-1.08932,-1.05392,0.260463,-0.364254,0.63589,-0.628587,-94.2826,-7.27777,-127.144
1,1626620826567,1.24104,-9.79443,-0.707882,0.0218853,-0.0110671,-0.0102058,-1.16187,-1.09435,-1.05467,0.260965,-0.364342,0.635608,-0.628614,-94.2482,-7.25689,-127.095
1,1626620826767,1.28276,-9.76881,-0.703764,-0.0072673,-0.00985116,0.000302494,-1.15398,-1.0924,-1.06127,0.260628,-0.363728,0.635613,-0.629103,-94.1973,-7.2574,-127.185
1,1626620826967,1.26358,-9.80072,-0.667349,-0.00126064,0.0141874,-0.0100195,-1.15448,-1.09706,-1.05644,0.260624,-0.363354,0.635781,-0.629151,-94.1902,-7.22753,-127.222
1,1626620827168,1.2338,-9.74518,-0.691047,0.0149801,-0.00335872,-0.00783205,-1.14895,-1.09002,-1.06078,0.261008,-0.363306,0.63567,-0.629132,-94.1696,-7.19838,-127.195
1,1626620827368,1.29006,-9.7627,-0.664436,0.0162974,0.0156522,-0.014396,-1.1562,-1.09003,-1.06391,0.260978,-0.363183,0.635602,-0.629285,-94.1492,-7.20007,-127.211
1,1626620827569,1.25309,-9.79049,-0.714754,0.00883937,0.016816,-0.00634789,-1.15205,-1.09192,-1.05129,0.26096,-0.363339,0.635474,-0.62933,-94.1437,-7.2185,-127.197
1,1626620827769,1.24475,-9.7757,-0.706309,0.00694692,0.0124797,-0.00372231,-1.1583,-1.08261,-1.06408,0.260545,-0.363245,0.6359,-0.629128,-94.1984,-7.22084,-127.239
1,1626620827969,1.25524,-9.78587,-0.677625,0.0173569,-0.00149608,-0.000359118,-1.14898,-1.08484,-1.05586,0.260712,-0.363289,0.635674,-0.629261,-94.1689,-7.22416,-127.222
1,1626620828170,1.23215,-9.7668,-0.685519,-0.00684559,-0.0116035,0.0186786,-1.14934,-1.08963,-1.05347,0.261061,-0.363688,0.635593,-0.628967,-94.1906,-7.21762,-127.153
1,1626620828370,1.20103,-9.78327,-0.678029,-0.0187069,-0.00901967,0.00167936,-1.15174,-1.09996,-1.06354,0.261007,-0.363408,0.635697,-0.629046,-94.1822,-7.20139,-127.185
1,1626620828571,1.26711,-9.76355,-0.715841,0.00658184,0.00535399,-0.0205308,-1.15864,-1.09259,-1.06661,0.260472,-0.363671,0.636422,-0.628383,-94.3112,-7.21019,-127.198
1,1626620828771,1.24701,-9.77661,-0.72783,0.0104129,0.0146136,0.0171423,-1.16372,-1.08719,-1.05971,0.259736,-0.363968,0.637063,-0.627866,-94.4311,-7.24486,-127.226
1,1626620828971,1.24503,-9.78368,-0.741497,0.00533164,-0.000718236,-0.0115052,-1.15165,-1.09231,-1.0586,0.259511,-0.364093,0.637456,-0.627487,-94.4997,-7.2428,-127.229
1,1626620829172,1.25178,-9.74776,-0.741225,0.0399008,0.00938028,0.0119507,-1.15644,-1.09236,-1.0615,0.259924,-0.363733,0.6367,-0.628292,-94.3578,-7.2428,-127.236
1,1626620829372,1.27315,-9.75256,-0.701021,0.00402182,-0.00813305,-0.00901222,-1.15624,-1.08226,-1.05653,0.260338,-0.363264,0.635967,-0.629133,-94.2102,-7.23565,-127.254
1,1626620829572,1.19873,-9.75736,-0.684689,0.00781566,0.00455678,-0.0160143,-1.1486,-1.08264,-1.06072,0.260164,-0.362823,0.635914,-0.629514,-94.1652,-7.23392,-127.313
1,1626620829773,1.23446,-9.76379,-0.705985,0.0039503,0.0139937,-0.00508279,-1.16372,-1.08719,-1.05971,0.260359,-0.363342,0.635691,-0.629359,-94.1762,-7.25759,-127.246
1,1626620829973,1.29198,-9.74145,-0.697348,0.018844,0.0174493,-0.0209868,-1.15647,-1.08718,-1.05658,0.259958,-0.362748,0.635843,-0.629713,-94.1486,-7.25402,-127.339
1,1626620830174,1.25653,-9.79173,-0.655883,0.00666529,-0.00801832,0.00157207,-1.15178,-1.09218,-1.05616,0.260063,-0.362935,0.63571,-0.629696,-94.1449,-7.26328,-127.312
1,1626620830374,1.221,-9.7816,-0.713034,0.0145972,-0.0040412,-0.000421703,-1.1642,-1.09444,-1.05734,0.260031,-0.362696,0.635869,-0.629688,-94.1479,-7.2431,-127.338
1,1626620830574,1.22458,-9.7562,-0.70292,-0.0133336,0.0118613,0.00763983,-1.16111,-1.08995,-1.06438,0.260336,-0.362963,0.635946,-0.629329,-94.1816,-7.22276,-127.284
1,1626620830775,1.26513,-9.77888,-0.723496,-0.00660121,0.0105426,0.00651777,-1.16421,-1.09185,-1.05488,0.259846,-0.36276,0.636582,-0.629005,-94.2582,-7.21128,-127.342
1,1626620830975,1.2313,-9.74396,-0.739723,-0.0176042,0.000189245,-0.0128761,-1.16113,-1.08736,-1.06192,0.259153,-0.363232,0.636947,-0.62865,-94.3522,-7.27075,-127.35
1,1626620831176,1.25814,-9.76905,-0.776393,-0.00933558,0.00214875,-0.0126407,-1.15867,-1.0874,-1.06169,0.258729,-0.363324,0.637283,-0.62843,-94.4099,-7.28942,-127.374
1,1626620831376,1.21981,-9.77656,-0.763793,0.0120074,-0.00264943,-0.00399798,-1.161,-1.08749,-1.06435,0.258953,-0.363211,0.637347,-0.62834,-94.4093,-7.25896,-127.366
1,1626620831577,1.27446,-9.79698,-0.733119,-0.0149861,0.00504553,0.000107288,-1.14389,-1.09282,-1.06522,0.2593,-0.363161,0.636397,-0.629188,-94.2653,-7.29384,-127.349
1,1626620831777,1.25656,-9.75234,-0.768515,0.0199184,-0.00929386,-0.00954718,-1.15126,-1.09271,-1.06591,0.259431,-0.363147,0.63612,-0.629422,-94.2234,-7.30129,-127.341
1,1626620831978,1.24098,-9.76351,-0.6587,0.000597537,-0.0074923,-0.00571907,-1.15916,-1.09206,-1.05686,0.259735,-0.362431,0.635682,-0.630151,-94.0985,-7.27054,-127.391
1,1626620832178,1.27451,-9.73911,-0.711525,0.0251472,-0.00334531,-0.00880808,-1.15091,-1.08532,-1.06584,0.259405,-0.362331,0.63584,-0.630184,-94.1135,-7.28419,-127.427
1,1626620832378,1.2077,-9.77265,-0.697284,0.0206605,0.0206441,0.0138804,-1.1589,-1.09232,-1.06173,0.26013,-0.362402,0.635646,-0.630041,-94.0903,-7.2359,-127.36
1,1626620832579,1.19108,-9.77752,-0.687545,0.00511408,-0.00186116,-0.015606,-1.15851,-1.09272,-1.06904,0.259307,-0.361796,0.636115,-0.630255,-94.1088,-7.24716,-127.488
1,1626620832779,1.24041,-9.76805,-0.708299,0.0123024,0.00328422,-0.00879317,-1.15889,-1.09492,-1.06419,0.259338,-0.361808,0.63597,-0.630382,-94.0885,-7.25536,-127.485
1,1626620832981,1.22999,-9.79593,-0.70338,0.00190288,0.0147194,-0.0167981,-1.15928,-1.09452,-1.05688,0.259374,-0.361916,0.635929,-0.630346,-94.0914,-7.26028,-127.471
1,1626620833181,1.26929,-9.76066,-0.714215,-0.0130951,0.00411421,-0.00115484,-1.15155,-1.08726,-1.05612,0.259198,-0.362139,0.636057,-0.630161,-94.1293,-7.27795,-127.463
1,1626620833382,1.21933,-9.77338,-0.72227,0.0114128,0.0203595,-0.0107139,-1.16641,-1.09207,-1.05999,0.259544,-0.362314,0.636003,-0.629973,-94.1358,-7.25901,-127.416
1,1626620833582,1.20232,-9.78266,-0.704761,-0.000326335,0.00819117,-0.00951737,-1.15598,-1.08252,-1.06141,0.258823,-0.362664,0.63672,-0.629343,-94.2712,-7.28957,-127.437
1,1626620833782,1.21505,-9.76508,-0.754072,-0.00598282,-0.00157803,-0.00951588,-1.15128,-1.09011,-1.06345,0.258199,-0.363058,0.637391,-0.628692,-94.4037,-7.31682,-127.445
1,1626620833983,1.265,-9.7649,-0.742384,0.0102684,0.00499189,0.0096336,-1.1556,-1.08032,-1.06626,0.258297,-0.363002,0.637519,-0.628555,-94.4176,-7.29591,-127.441
1,1626620834183,1.23397,-9.78008,-0.714515,0.00256151,-0.000554323,0.00275522,-1.15606,-1.09017,-1.06635,0.258502,-0.362506,0.636923,-0.629361,-94.2879,-7.29649,-127.478
1,1626620834384,1.21791,-9.76006,-0.712553,0.0308722,0.0156924,-0.00860691,-1.15103,-1.08778,-1.06587,0.259019,-0.361953,0.636574,-0.62982,-94.1896,-7.24782,-127.493
1,1626620834584,1.25976,-9.73064,-0.690866,-0.00743121,-0.0014022,-0.00199527,-1.16369,-1.09238,-1.06463,0.25921,-0.361822,0.636264,-0.630129,-94.133,-7.24648,-127.492
1,1626620834784,1.23894,-9.76466,-0.721781,0.00768751,0.0168651,-0.00412315,-1.15378,-1.0823,-1.0563,0.2589,-0.361891,0.63639,-0.63009,-94.1575,-7.26887,-127.51
1,1626620834985,1.27663,-9.79578,-0.682197,0.0126109,0.002864,-0.00474602,-1.15659,-1.08964,-1.0566,0.259198,-0.361836,0.636172,-0.63022,-94.1205,-7.25486,-127.492
1,1626620835185,1.22453,-9.77668,-0.730986,0.0135228,-0.00498891,-0.0061363,-1.159,-1.09738,-1.06421,0.259193,-0.361773,0.636382,-0.630046,-94.146,-7.2371,-127.498
1,1626620835386,1.20694,-9.78557,-0.700091,0.0178397,0.0177011,0.0054732,-1.14612,-1.08527,-1.06295,0.259373,-0.361654,0.636176,-0.630248,-94.1057,-7.22988,-127.496
1,1626620835586,1.23057,-9.75144,-0.683059,-0.00946969,0.00660569,-0.00948161,-1.16662,-1.08981,-1.0602,0.25925,-0.361674,0.636395,-0.630066,-94.1396,-7.22613,-127.503
1,1626620835786,1.23664,-9.77148,-0.694,-0.0127152,0.00225902,-0.012511,-1.15162,-1.08772,-1.06123,0.259079,-0.361654,0.636719,-0.62982,-94.1856,-7.21724,-127.517
1,1626620835987,1.26649,-9.76462,-0.698245,0.0181019,0.00895858,-0.00426918,-1.15161,-1.09031,-1.06369,0.258936,-0.361552,0.636653,-0.630004,-94.1674,-7.23007,-127.54
1,1626620836189,1.24983,-9.75275,-0.690594,-0.00672936,-0.00359565,-0.00258982,-1.15641,-1.08777,-1.06413,0.25865,-0.361666,0.636885,-0.629821,-94.2114,-7.24484,-127.551
1,1626620836389,1.24581,-9.80017,-0.711736,0.00301749,-0.00550002,0.0036478,-1.15606,-1.08039,-1.06406,0.258738,-0.361743,0.637025,-0.629599,-94.2384,-7.23049,-127.534
1,1626620836589,1.2585,-9.73885,-0.672972,-0.0163063,0.00496209,-0.00843555,-1.15584,-1.08265,-1.06385,0.258516,-0.361962,0.637289,-0.629298,-94.2958,-7.24229,-127.529
1,1626620836790,1.22831,-9.73523,-0.765355,-0.00882745,0.00153035,-0.00791997,-1.15596,-1.08511,-1.06387,0.257793,-0.362384,0.637801,-0.628832,-94.4073,-7.29139,-127.544
1,1626620836990,1.2684,-9.78208,-0.746274,-0.0103399,-0.00120699,-0.021787,-1.16324,-1.07994,-1.06208,0.257581,-0.362418,0.638088,-0.628608,-94.4526,-7.29163,-127.556
1,1626620837191,1.21469,-9.70647,-0.78719,0.00722408,-0.0137568,-0.00144243,-1.15339,-1.08269,-1.06362,0.25762,-0.362329,0.637999,-0.628735,-94.4318,-7.29019,-127.563
1,1626620837391,1.23891,-9.75652,-0.723592,0.0305086,-0.00653863,-0.00835955,-1.1615,-1.08956,-1.05706,0.25847,-0.36191,0.637196,-0.629441,-94.2777,-7.25062,-127.539
1,1626620837591,1.20319,-9.75813,-0.724366,0.0101492,0.000141561,-0.000175834,-1.1685,-1.07747,-1.06032,0.259034,-0.361546,0.63687,-0.629748,-94.1987,-7.20522,-127.53
1,1626620837792,1.26914,-9.76214,-0.702829,0.00268519,-0.000144541,-0.0229538,-1.15364,-1.07265,-1.05645,0.259012,-0.36136,0.636588,-0.630149,-94.1417,-7.21846,-127.553
1,1626620837992,1.24881,-9.7544,-0.747583,0.0260681,0.0127345,-0.0107765,-1.16358,-1.07755,-1.05986,0.258609,-0.361477,0.637069,-0.629761,-94.2225,-7.22607,-127.572
1,1626620838193,1.22052,-9.76244,-0.709658,0.020957,0.00638068,-0.0080213,-1.16368,-1.0826,-1.06234,0.258982,-0.361252,0.636605,-0.630206,-94.1351,-7.21476,-127.566
1,1626620838393,1.24877,-9.78273,-0.74883,0.0179082,0.0031516,0.00536442,-1.15878,-1.08009,-1.05942,0.25897,-0.361287,0.636626,-0.630169,-94.1411,-7.21592,-127.564
1,1626620838593,1.26117,-9.77473,-0.688843,0.00280589,-0.00422895,-0.0141874,-1.15894,-1.08455,-1.05435,0.258864,-0.361422,0.636492,-0.630271,-94.133,-7.24185,-127.56
1,1626620838794,1.24429,-9.74967,-0.740749,0.000274181,0.00169426,-0.00687987,-1.15317,-1.07518,-1.06111,0.25798,-0.361918,0.637151,-0.629683,-94.2722,-7.2987,-127.58
1,1626620838994,1.2283,-9.75989,-0.723589,-0.00932962,-0.00567734,-0.00582338,-1.16302,-1.07243,-1.05957,0.257608,-0.362252,0.637552,-0.629238,-94.3596,-7.31986,-127.575
1,1626620839195,1.24417,-9.74736,-0.722426,0.00301898,-0.0044331,-0.00665039,-1.15094,-1.08014,-1.06092,0.257069,-0.362455,0.638176,-0.628707,-94.4692,-7.33355,-127.595
1,1626620839395,1.24328,-9.75335,-0.771336,0.0215977,-0.0060156,-0.0264227,-1.15362,-1.08761,-1.06366,0.2569,-0.362826,0.638686,-0.628044,-94.5758,-7.33001,-127.568
1,1626620839595,1.22573,-9.77744,-0.765446,0.00102371,-0.00537336,-0.00618398,-1.16021,-1.06509,-1.05927,0.257174,-0.362676,0.638233,-0.628479,-94.4962,-7.33065,-127.563
1,1626620839796,1.25754,-9.72528,-0.718267,0.0352532,0.00367463,-0.00385195,-1.15577,-1.07242,-1.05644,0.257466,-0.362539,0.637624,-0.629057,-94.3946,-7.34144,-127.557
1,1626620839996,1.24226,-9.80239,-0.744519,0.0123918,0.0221372,-0.00364184,-1.15503,-1.06543,-1.06369,0.257958,-0.362031,0.637374,-0.629401,-94.3146,-7.29015,-127.569
1,1626620840196,1.2061,-9.77012,-0.718146,0.0161782,0.0272959,-0.00423938,-1.15365,-1.08243,-1.05874,0.258264,-0.361848,0.637132,-0.629626,-94.2633,-7.27092,-127.563
1,1626620840397,1.2572,-9.73542,-0.6931,-0.00320971,-0.00911802,-0.0185817,-1.15435,-1.08483,-1.05413,0.258197,-0.361752,0.636959,-0.629883,-94.2299,-7.28476,-127.58
1,1626620840597,1.25968,-9.77511,-0.722502,0.00529438,0.0201613,0.00750571,-1.15632,-1.08013,-1.05919,0.258062,-0.361574,0.637061,-0.629938,-94.2299,-7.28104,-127.608
1,1626620840798,1.23315,-9.77282,-0.72949,0.00762493,0.00697374,0.00438094,-1.15658,-1.07987,-1.05431,0.258068,-0.361577,0.636922,-0.630074,-94.2098,-7.29065,-127.608
1,1626620840998,1.22697,-9.75553,-0.738784,0.00870228,-0.00181049,-0.0073716,-1.1567,-1.08233,-1.05433,0.258037,-0.361547,0.637107,-0.629917,-94.2344,-7.27862,-127.613
1,1626620841198,1.18432,-9.75242,-0.738144,0.0123024,-0.0127986,-0.00678897,-1.15916,-1.08229,-1.05457,0.258142,-0.361402,0.636992,-0.630073,-94.2054,-7.27029,-127.619
1,1626620841399,1.21572,-9.76089,-0.731397,9.53674e-05,0.00121742,-0.000280142,-1.15897,-1.07937,-1.04943,0.257882,-0.361337,0.637089,-0.630119,-94.2143,-7.28373,-127.647
